date,category,title,author,link,desc
2020-05-09,,"[속보] 정부 ""사회적 거리두기 전환, 현 상황선 검토 안해""",정석우 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900673.html, 이태원 클럽에서 발생한 20명의 집단감염과 관련해 정부가 “당장은 사회적 거리두기로 전환할 계획이 없다”고 했다. 김강립 보건복지부 차관은 ..
2020-05-09,,"정부 ""등교 연기 검토 안해"", 통합당 ""생활속 거리두기 재검토해야""",황대진 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900671.html,"‘용인 66번 확진자’가 다녀간 서울 이태원 클럽을 중심으로 코로나 신규 확진자가 늘고 있는 가운데, 정부는 “등교·개학 연기를 거론하는 것은 .."
2020-05-09,,배우 유승호도 당했다...유튜버 '갑수목장'의 두 얼굴,이해인 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900658.html, 유기동물을 구조해 그들의 일상을 공유하는 콘텐츠로 구독자 50만명을 끌었던 유튜버 ‘갑수목장’이 조작 논란에 휩싸였다. 이 유튜브 채널을 통..
2020-05-09,,경기 안양에서도 '이태원 클럽' 방문 23세 남성 확진자 나와,권상은 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900657.html,"경기도에서 ‘용인 66번 확진자’에 이어 성남, 안양에서 잇따라 이태원 클럽과 관련한 코로나 바이러스 확진자가 발생하고 있다. 안양시는 9일 비산.."
2020-05-09,,기적을 만든 삼례여중 축구부는 왜 사라졌나,김정엽 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900383.html,전북 완주군에 있는 삼례여중은 160여명의 학생이 다니는 시골 학교다. 이 학교에 축구부가 생긴 건 지난 2000년 4월이다. 시골에 여자만 다니는 중학..
2020-05-09,,"정부 ""수도권 확진자 100명 넘으면 서울·경기·인천 병상 공유""",정석우 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900638.html,"중앙재난안전대책본부는 서울과 경기, 인천 등 수도권 3개 광역자치단체의 코로나 환자 발생 규모에 따라 모두 4단계의 공동 대응 체계를 가동한다.."
2020-05-09,,"뉴이스트, 신곡 뮤비 2차 티저 속 독보적 아우라…중독성 강한 'I'm in Trouble'",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900655.html,"[스포츠조선닷컴 김준석 기자] 그룹 뉴이스트(JR, 아론, 백호, 민현, 렌)가 차별화된 섹시 포텐을 터트렸다.소속사 플레디스 엔터테인먼트는 오늘(9일.."
2020-05-09,,"장제원 ""무소속 당선자 즉각 복당시켜야""",황대진 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900641.html, 장제원 미래통합당 의원은 9일 “무소속 당선자들을 즉각 복당시켜야 한다”고 밝혔다. 장 의원은 이날 자신의 페이스북에서 “어차피 복당할 수밖..
2020-05-09,,"美 차관보,""한·미 방위비 소통 활발. 동맹 훼손 누구도 원하지 않아""",조재희 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900639.html, 클라크 쿠퍼 미국 국무부 정치·군사 담당 차관보가 8일(현지 시각) 한국과 미국이 방위비 분담금 협상과 관련해 여러 채널을 통해 소통하고 있다고..
2020-05-09,,"'선녀들' 다시 뭉친 설민석X김상욱, 수원화성의 비밀 '다 설명해줄게'",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900645.html,[스포츠조선닷컴 김준석 기자] '선을 넘는 녀석들' 설민석과 물리학자 김상욱 교수가 다시 뭉친다. 5월 10일 방송되는 MBC 역사 탐사 예능 '선을 넘는 ..
2020-05-09,,확진 성남시의료원 간호사 연휴기간 사흘이나 이태원 찾아,권상은 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900637.html,코로나 바이러스 감염증 확진 판정을 받은 경기 성남시의료원 남성 간호사 A(26·수정구 수진동)씨는 지난 연휴기간에 서울 이태원 주점에 사흘이나..
2020-05-09,,"""상황 판단할 수 없었다"" 박유천, 11일 '풍문쇼'서 눈물의 심경고백",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900643.html,[스포츠조선닷컴 김준석 기자] 가수 겸 배우 박유천이 마약 파문 이후 1년 만에 방송에 출연해 심경을 고백한다. 지난 8일 채널A '풍문으로 들었쇼'(이..
2020-05-09,,"'자연스럽게' 이봉주, 구례 마라톤 코스 설계…마라톤 대회 개최까지",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900647.html,"[스포츠조선닷컴 김준석 기자] 마라토너 이봉주가 구례 현천마을에 마라톤 코스를 설계, 봉주르 마라톤 대회를 개최하며 '한국 마라톤 전설' 클라스.."
2020-05-09,,"[속보] 정부 ""등교 개학 연기 검토는 시기상조""",정석우 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900628.html,  김강립 보건복지부 차관은 9일 중앙재난안전대책본부 정례브리핑에서 “이태원 집단감염에 따른 등교 연기 검토는 시기상조”라고 했다. 그는 이..
2020-05-09,,"'슈돌' 하영, 후후 불어먹는 꼬리곰탕 먹방 '귀여움 경신 ing'",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900635.html,[스포츠조선닷컴 김준석 기자] '슈퍼맨이 돌아왔다' 연우에게 첫 시계가 생긴다.10일 방송되는 KBS 2TV '슈퍼맨이 돌아왔다'(이하 '슈돌') 329회는 '넌 나..
2020-05-09,,"'온앤오프' 김민아 ""스케줄 사이 쉴 때 모텔 대실 해봤는데 신세계 맛봤다""",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900629.html,"[스포츠조선닷컴 김준석 기자] 오늘(9일, 토) 밤 10시 40분 방송하는 tvN '온앤오프' 2회에서는 김민아의 반전 일상이 눈길을 사로잡는다.tvN '온앤오프'.."
2020-05-09,,"[속보] 정부 ""이태원 첫 환자 남이섬 접촉자 모두 음성""",정석우 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900613.html,이태원 클럽 집단감염 첫 환자인 경기 용인의 29세 남성이 이태원 클럽 방문 전 찾은 강원도 춘천 남이섬 접촉자는 진단검사 실시 결과 모두 음성이..
2020-05-09,,"[송재윤의 슬픈 중국]""펜대만 돌리는 지식분자... 부패한 영혼 교정""",,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900622.html,"송재윤의 슬픈 중국: 문화혁명 이야기 <4회> 비판적 지식인을 숙청하라! ◇마오쩌둥, 반지(反智)의 제왕 문화혁명은 반우(反右)투쟁, 곧 우파 사.."
2020-05-09,,"'미스트롯' 전국투어, 콘서트 재개 소식과 함께 시작된 티켓 전쟁",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900626.html,[스포츠조선닷컴 김준석 기자] 지난 8일 '미스트롯' 전국투어 청춘 콘서트(이하 '미스트롯' 청춘 콘서트) 티켓 예매가 시작됐다. '미스트롯' 청춘 콘서..
2020-05-09,,"[속보] 방역당국 ""이태원 집단감염은 시험무대""",정석우 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900573.html," 김강립 보건복지부 장관은 9일 중앙재난안전대책본부 정례브리핑에서 “(4월 30일부터 5월 5일까지)연휴기간 중에 킹클럽이나 트렁크 클럽, 퀸 등 이.."
